image_id,PredictionString
002871,0.988370 6 1.229595 229.264465 68.719727 281.984772
002872,0.897115 14 327.307098 116.207375 499.728088 374.147339 0.970645 14 2.353147 114.425552 241.124512 374.799377 0.934097 14 1.739942 113.891678 180.896317 374.257355 0.979638 14 280.373596 117.047043 499.357971 375.149902
002874,0.907364 14 193.359970 43.387535 350.787994 226.428955 0.619473 14 203.445709 52.595715 447.269165 373.635071 0.871212 14 166.983429 41.690426 356.127380 374.484436 0.957393 14 173.953156 52.512108 489.950226 374.120056
002876,0.001000 0 0.000000 0.000000 1.000000 1.000000
002877,0.689187 14 210.736588 104.884964 280.094574 435.955872 0.513280 14 240.369675 105.641754 280.606964 425.710754 0.973790 14 65.244194 124.237122 102.961868 269.985748 0.579188 14 205.892532 77.340096 243.114441 204.433441 0.994956 14 1.822896 27.648567 238.445435 498.129913 0.815866 14 187.937027 74.914200 243.207611 224.501236
002878,0.647609 14 106.563034 16.996141 400.951080 279.480225 0.985931 14 288.340393 14.680814 499.230499 279.464508 0.964455 14 1.119472 11.870150 152.729874 280.440735 0.630258 14 99.299133 15.778933 400.429932 279.629364 0.601452 14 2.145529 10.543886 243.696793 278.321259 0.952850 14 111.304520 90.967186 401.541473 280.535950
002882,0.624024 16 387.319763 204.358063 419.598358 223.338806
002883,0.690714 14 70.906418 139.631088 248.998932 499.093903 0.786564 14 1.852533 96.084442 249.678482 501.463898 0.855927 14 68.731354 95.751526 248.564178 500.291992
002885,0.815635 2 189.362625 51.453709 259.524719 98.180885 0.986201 14 376.953583 1.080796 500.251404 186.475327 0.747698 2 320.320709 40.769657 420.519623 89.405952 0.992410 14 87.103859 43.330021 170.350449 160.526962 0.567529 2 255.005661 44.447586 364.951599 98.947823 0.759997 10 3.191128 144.353897 324.494110 246.953979 0.530064 2 197.327988 43.587025 361.345459 94.305565
002887,0.860521 8 138.075943 158.994919 337.589630 239.424530 0.807077 4 134.052811 35.904301 158.512329 76.625763 0.743641 8 363.623779 195.807251 496.817322 248.506882 0.674777 4 343.948883 145.317932 368.113495 182.792648
002888,0.903530 14 1.433626 152.733734 114.041931 247.611038 0.581071 14 0.949301 151.368210 35.473385 248.945190 0.992539 14 84.619461 6.641999 171.113663 220.322754 0.986345 14 26.799879 72.173073 127.564667 231.868652 0.986824 14 251.740402 95.444420 393.558136 222.202896
002890,0.696469 14 5.282933 175.510864 21.445110 229.011078 0.836487 18 0.385240 71.602577 401.470795 291.525269 0.927230 18 2.293110 70.186707 454.077667 292.304596
002892,0.749042 2 148.386292 185.317108 213.338242 280.492126
002894,0.701609 0 3.499255 115.569923 289.165863 325.929626 0.728520 0 1.096502 106.510361 500.460815 323.801331
002895,0.938537 14 362.922760 194.496948 393.837067 336.222961 0.980075 14 340.762451 194.277100 387.951447 341.020447
002897,0.822587 14 206.787598 176.166946 224.443604 209.473022 0.960778 14 373.758209 181.940659 394.393372 211.117111 0.974318 14 119.752045 173.144012 138.371521 209.819473 0.978690 14 55.674896 172.622971 73.322762 209.048309 0.981122 14 146.404099 173.915543 163.669220 209.626419 0.961443 14 263.132843 178.873978 280.444580 210.338394 0.869550 14 206.917328 175.789429 224.641876 209.688965 0.734256 18 1.491860 137.545380 499.887299 209.782837 0.953084 14 326.719299 179.334641 345.577087 211.875961 0.986936 14 86.507637 172.679367 105.711166 209.937454 0.979347 14 443.784149 180.211716 462.991333 214.762512
002898,0.001000 0 0.000000 0.000000 1.000000 1.000000
002900,0.988483 6 107.764748 93.985153 381.963501 184.162964
002902,0.955452 19 107.396904 89.802490 203.479889 218.452469 0.693298 19 0.658100 200.770233 65.659462 313.927216 0.557329 4 62.784897 243.176849 73.393837 294.869812 0.838471 8 126.453247 361.511627 181.248047 500.290405
002903,0.536859 2 365.066498 42.401020 480.983521 112.515289
002904,0.971891 4 358.901917 166.494186 412.778320 278.422913 0.812188 14 341.541199 108.833511 499.404449 233.181320 0.963234 14 219.148911 66.623810 368.040344 215.516403 0.815792 14 336.916626 109.776001 426.458710 261.251190 0.988299 14 1.039281 46.075275 235.269119 227.864624 0.801200 14 221.208755 68.365685 366.768372 268.836853 0.587095 10 1.201212 159.337967 500.359406 281.940796 0.983488 4 265.479401 158.889557 318.349945 277.264954
002905,0.994442 14 1.497410 21.494537 206.187088 500.030518 0.898613 19 160.026764 283.330231 242.729858 386.122314
002907,0.973188 14 1.621686 160.633972 111.909935 278.737579
002908,0.964704 0 197.409302 64.650887 310.609558 138.715942
002909,0.984275 14 58.562031 85.501877 150.701797 304.863434 0.969204 12 64.828323 146.152908 132.654617 412.861053
002911,0.632402 4 268.961426 104.146828 289.354797 135.085358 0.936731 14 2.832875 136.757019 114.321571 204.387115 0.501499 14 2.528280 137.217010 100.084167 204.719360 0.860364 4 269.255066 105.990044 293.090668 158.245880 0.990517 14 117.486137 40.183491 387.731079 204.559738
002918,0.924260 14 381.378601 131.326721 438.443726 203.022141 0.780475 14 267.350555 76.418068 324.268097 200.525192 0.989949 14 419.506714 113.722923 499.941193 202.500534 0.743785 14 0.893364 50.733212 58.513088 203.076080 0.591762 2 67.920082 30.833342 239.154343 81.800110 0.727761 14 0.949655 50.477825 56.266918 108.522034 0.961947 14 39.549126 30.899439 323.118988 200.564529 0.674957 14 38.489410 32.345840 268.513428 196.964981
002920,0.658234 6 235.267197 106.671066 260.528412 130.701675 0.767549 1 230.258102 138.489685 389.248260 176.788956 0.797308 14 378.464233 109.957420 392.171509 129.661453 0.788706 1 228.509796 136.508148 313.640106 176.466644 0.940056 1 66.835953 128.439285 176.887756 173.056503 0.615436 5 1.466736 76.978912 244.409622 137.681458 0.572746 1 45.828659 130.035339 118.267982 171.192490 0.797512 1 46.190643 127.467781 175.749603 172.954758 0.725956 1 41.216202 136.975800 83.004028 168.328735 0.796206 5 1.094997 76.643410 251.986984 154.277252 0.855692 1 416.570557 141.159653 482.431244 175.767288
002921,0.985890 14 58.765083 94.458420 136.741745 295.379517 0.973011 12 56.557961 160.359390 139.285233 446.178436
002922,0.838981 2 164.528351 323.577301 190.329056 385.707458
002923,0.574722 11 2.334490 20.253035 447.611023 216.545013
002925,0.995817 14 323.328583 110.904366 394.350128 369.748108 0.995102 14 145.572647 146.728333 227.744568 359.292786 0.655279 15 6.229553 164.312454 77.332336 350.435150 0.995853 14 53.002148 117.423294 154.530823 370.212952 0.994235 14 215.005356 146.138885 266.397491 358.072632 0.995927 14 247.768097 148.111938 348.845001 365.691254
002926,0.528599 2 247.732803 265.150330 365.808624 332.824219 0.588546 2 228.232880 52.733101 284.091583 149.515320 0.792554 2 228.917191 44.728992 342.058868 140.215576
002927,0.979283 6 371.976624 81.827812 439.428223 252.921097 0.967209 6 9.549559 31.756695 405.973358 335.374756
002928,0.001000 0 0.000000 0.000000 1.000000 1.000000
002929,0.550961 14 42.428356 121.913208 66.142395 167.206131 0.535529 18 106.824547 146.208740 238.867188 403.429962
002930,0.914162 8 252.913803 80.088768 330.990479 135.613770 0.968588 8 179.317917 123.184273 251.013809 229.048035 0.593604 8 329.162201 91.936676 384.621399 129.112335 0.631976 8 251.641190 80.090179 333.809540 149.167175 0.921108 8 102.577049 96.384796 198.922607 218.827545 0.636482 8 126.133278 95.903839 201.850754 146.497955 0.964809 8 240.910553 125.584274 336.187103 233.978104
002936,0.816032 7 1.639336 14.559745 428.763672 241.021133 0.959493 7 115.441635 15.084932 430.441437 240.643295
002945,0.959903 4 286.559814 218.842819 319.441132 279.051270 0.930819 14 1.011506 139.772705 37.926746 258.695374 0.994171 14 15.030548 47.157711 182.047302 229.969208 0.993870 14 215.272568 47.043419 424.751404 274.823700
002948,0.601695 3 318.285675 92.730774 495.655731 130.758301 0.927008 3 2.642885 2.040033 291.277222 186.544739 0.618433 3 296.312988 88.223045 496.363403 132.728653
002949,0.962847 0 0.725225 27.039818 319.557434 131.085129
002950,0.500567 4 80.742798 8.251086 143.535309 335.834564 0.565001 4 73.403893 200.817337 155.445862 501.813171 0.747814 4 67.417290 6.729052 147.602188 497.724487 0.807338 4 73.872162 296.875610 154.230881 500.800476 0.769987 4 76.962578 11.236191 145.035309 455.345245 0.621621 4 60.320251 9.580999 145.553253 334.725098 0.822393 4 81.809853 9.732127 144.246582 337.168488 0.963068 14 55.859966 1.686171 221.760452 498.946320
002951,0.867203 19 201.001419 84.236504 311.495300 170.526138 0.909579 19 88.873177 83.698441 198.612625 166.091949 0.972386 14 135.813568 93.851311 174.736343 140.575302 0.921717 4 397.310242 132.996399 417.540527 183.550873 0.964928 14 104.280083 96.632523 141.346390 138.953888 0.734943 14 307.354156 22.034847 336.313538 59.044697
002955,0.944730 6 1.089737 177.519165 286.588501 236.366379 0.918311 6 0.883426 108.478539 29.570610 159.824402 0.659395 18 111.359474 0.307778 445.527557 180.142456
002959,0.001000 0 0.000000 0.000000 1.000000 1.000000
002961,0.662623 6 249.796753 5.183391 500.805786 98.671150 0.877462 6 0.246093 4.060357 380.791260 204.744186
002964,0.756149 14 181.778259 40.242180 209.669128 169.222870 0.994167 14 19.977400 27.179718 140.429489 399.232269 0.631393 11 81.637802 312.686371 122.941010 424.679626
002968,0.890876 2 182.185806 101.918190 339.179199 203.935318
002970,0.981250 7 2.218530 54.411942 442.350739 279.015930
002971,0.971362 14 69.274750 197.247330 103.763390 224.573853 0.995412 14 347.711029 143.497864 442.337036 277.572479 0.993513 14 118.751884 154.869522 156.268982 225.276703 0.653731 0 2.504930 80.660721 279.557465 187.893341 0.879590 0 4.598066 74.475433 487.992828 222.258438
002972,0.628511 4 115.218849 319.013702 172.263000 385.975525 0.691145 4 114.100624 315.671783 173.351746 385.407837 0.871479 14 34.927570 274.441284 273.345612 499.474304 0.747186 14 9.000399 2.664074 254.251648 498.793610 0.972239 14 9.418633 2.513692 282.115509 499.246124
002973,0.521906 11 25.003498 116.729172 185.065155 413.739471 0.777694 14 25.354864 66.372589 185.156937 414.372864
002974,0.867319 8 16.006647 211.026566 58.554512 291.938049 0.623587 8 202.883469 216.278214 227.718277 274.633118 0.929452 14 72.508087 213.021439 157.565750 357.342468 0.974042 14 93.535660 136.960327 112.199829 180.993713 0.979883 14 56.083492 145.398422 92.054832 218.571136 0.899662 14 71.524712 214.672592 170.834396 417.829315 0.706720 14 88.047585 137.651550 104.280151 175.700409 0.988006 14 206.107956 108.711990 229.998657 190.518463 0.517828 14 25.682404 147.417206 38.394196 163.943329 0.569223 10 1.254274 188.572266 55.004356 214.257141 0.944772 14 101.175026 111.221863 223.073425 414.028412 0.500923 10 2.078880 284.959656 237.396515 440.719513 0.935385 8 45.576080 199.370514 88.648346 285.261749 0.675765 14 90.464806 138.608337 112.042107 196.862015 0.500532 10 2.508893 333.408569 236.053009 441.385712 0.919197 14 104.327248 110.035477 222.719284 372.620270 0.985420 14 178.476608 142.274887 204.407928 199.873779
002979,0.636311 5 113.426018 86.497292 170.502441 135.772247
002980,0.001000 0 0.000000 0.000000 1.000000 1.000000
002981,0.977041 14 198.866394 106.761574 252.819931 202.335922 0.992517 14 54.980957 87.496742 137.151840 247.224747 0.984483 14 202.917374 46.375286 352.071075 206.771790
002982,0.994020 14 7.096397 18.385738 199.245010 499.377167 0.976515 4 181.300278 274.862366 234.273468 499.920746
002983,0.790191 3 1.817808 78.907249 378.951599 147.130020
002985,0.001000 0 0.000000 0.000000 1.000000 1.000000
002991,0.001000 0 0.000000 0.000000 1.000000 1.000000
002993,0.943275 14 164.510803 0.730903 211.202911 28.581823 0.985102 6 203.363327 161.933228 337.493164 229.083664
002996,0.672967 2 264.391815 47.865704 299.284180 91.711334 0.744551 2 175.992004 112.541374 217.351242 160.303726 0.804643 2 84.001198 34.985390 139.924561 84.100922 0.791953 2 330.355499 165.907394 391.208374 219.408585 0.821365 2 148.825348 183.444458 181.360718 242.763458 0.596892 2 21.592356 210.383224 90.941383 241.304901 0.722132 2 281.446960 5.314229 353.529480 96.022758 0.779516 2 69.574333 150.527420 107.017303 193.311966
002997,0.873675 19 231.737732 6.628593 443.994507 177.128494
002998,0.842678 18 257.928436 57.736191 499.456940 123.926476
002999,0.944941 13 286.787842 88.865181 459.361237 155.459503 0.887465 13 37.767963 44.372459 186.529343 115.204193 0.900041 14 369.539307 51.222309 449.631226 118.096191 0.652679 13 200.429474 59.670563 271.077026 132.760727 0.929963 13 117.921364 58.882584 270.982635 129.830231 0.931033 14 356.237457 51.790516 449.507233 138.526215
003001,0.001000 0 0.000000 0.000000 1.000000 1.000000
003006,0.984365 6 182.011261 139.350845 300.184662 180.408981 0.978194 6 331.664520 126.939934 441.314789 192.709610 0.948950 6 266.455353 140.706558 327.141876 167.598709 0.583261 14 0.865888 139.473862 14.032991 208.643646 0.750182 14 413.322449 132.668701 434.219055 152.596207 0.971768 6 119.450401 141.847794 162.877289 163.750671 0.631397 14 416.045929 82.786613 435.773773 99.928123 0.872329 5 15.378207 93.356590 106.973282 173.448639 0.916959 6 161.233215 143.487717 209.582123 169.655899 0.700773 6 187.919907 141.008667 297.800049 179.177368
003010,0.971115 4 87.506882 25.244514 137.317368 194.613083 0.813771 4 91.140152 24.028500 118.868752 99.778252 0.966550 4 41.245483 29.907770 102.005653 199.301132 0.692767 10 5.416617 138.781006 440.687775 375.353149 0.972067 4 354.400940 34.204273 403.524414 188.559387 0.572240 4 243.782425 2.813682 322.418488 207.417953
003012,0.994229 14 99.516785 123.014015 253.127213 375.450073 0.642375 3 1.829356 1.901675 437.334290 374.335358 0.986363 14 261.737915 184.136917 390.953979 367.901703
003014,0.843505 18 1.436561 13.652511 420.590485 319.401093
003016,0.973946 14 366.644287 138.634293 404.870605 181.214172 0.939790 5 62.403633 80.443260 475.116089 311.234039
003018,0.963679 14 73.255211 53.517090 200.634354 385.046021 0.863315 14 0.814252 53.397461 198.912323 498.783478
003019,0.001000 0 0.000000 0.000000 1.000000 1.000000
003020,0.993134 14 149.239716 87.996887 252.967209 279.030518 0.992739 14 233.053574 107.462326 300.373077 260.408783 0.996148 14 64.406334 89.048058 154.320129 280.269257 0.993497 14 288.927032 98.891830 358.690735 255.124481
003022,0.980573 14 253.851212 37.995289 332.363220 134.251282 0.947447 12 151.387268 60.115993 466.168457 216.600906
003025,0.659323 16 140.079620 136.329529 185.770355 170.122131 0.828000 16 325.227722 217.417389 499.878723 375.605103 0.986945 14 208.633881 90.372498 314.505585 177.404007 0.758968 16 7.119462 122.510513 277.310852 341.698395 0.828324 16 226.175735 171.769287 403.506531 374.936798
003026,0.990603 14 54.977283 151.501114 191.123352 374.155426 0.993423 14 155.920715 87.964455 324.705505 373.901245
003029,0.653015 14 43.735939 71.122528 59.692112 110.922249 0.971964 14 30.864481 68.966011 50.596882 110.139526 0.764057 14 45.517296 70.862587 61.827183 110.678917 0.793334 14 67.493057 69.801491 83.409691 109.506081 0.932302 17 1.584649 112.221268 446.333527 374.231598 0.669791 14 39.317833 71.338409 55.284328 110.746552 0.678122 14 59.225086 70.558937 74.925140 109.930260 0.967627 14 147.886826 104.340981 408.999268 295.297943 0.725245 14 49.535683 70.833519 65.914825 111.255318
003030,0.654345 2 450.142975 94.132812 499.697998 169.306137 0.578735 16 120.029404 78.503883 262.943146 230.325516 0.516281 16 239.355927 89.613205 420.232819 194.552582
003033,0.986406 6 14.857487 227.932068 235.613373 413.005615
003035,0.988994 14 41.680801 173.224533 230.907928 426.510956
003036,0.941083 14 4.722894 28.373564 198.932312 330.674927 0.943879 14 3.468421 28.894604 198.723282 394.966827 0.532387 14 24.938950 29.657400 197.883133 390.429016
003037,0.917102 0 121.667892 77.165329 496.391937 192.530304
003040,0.768158 11 152.398560 87.677895 378.400360 164.863907 0.787918 14 244.444534 0.572674 471.985992 245.864395 0.893026 14 1.722053 5.464364 325.701050 247.232254 0.757209 14 164.014709 0.500098 468.713409 227.191422
003041,0.880412 12 1.081922 190.275711 58.204567 307.596252 0.673217 14 20.228294 154.554169 49.293530 294.428833 0.697418 12 178.341736 202.614426 218.436478 304.504944 0.804044 14 20.505552 154.822571 48.401676 265.846344 0.845700 14 179.301636 153.958069 207.529755 256.214508 0.995254 14 105.943604 127.547409 164.465729 285.927856 0.975122 14 21.588505 152.554642 48.285442 220.138123 0.970283 12 38.288776 180.420593 210.743729 397.013763 0.913707 14 180.076080 153.776764 209.174500 303.020081 0.944276 14 167.912125 179.169266 181.960968 225.968292
003043,0.739825 6 227.451813 193.747192 269.298737 216.500732 0.722373 6 295.389679 194.972015 330.662292 210.098389 0.552650 6 275.833466 198.637314 305.101135 212.530212
003046,0.985990 6 3.988385 38.842449 491.092682 218.625931
003048,0.523097 8 22.836533 113.433640 125.526711 255.919128 0.630605 8 19.346663 113.648216 144.964966 271.369965 0.858355 8 153.816254 108.423927 426.105347 308.930664
003049,0.971394 8 39.946068 226.099228 134.026672 350.136322 0.808896 8 240.509537 241.388397 313.708038 375.101868 0.919966 8 233.570190 241.262650 307.771606 354.436584 0.961838 14 225.641296 190.080322 279.248932 252.759399 0.600536 8 0.867954 193.670151 29.606647 261.381714 0.618424 8 108.369553 206.665146 152.904572 243.663620 0.500649 14 105.356117 161.785553 151.313126 222.344696 0.646505 8 21.234760 186.957672 57.679840 254.899368 0.992183 14 130.446945 169.807205 224.398758 374.611023 0.751109 14 224.857162 189.528824 281.826447 344.053558 0.670745 14 52.931370 181.445496 98.231285 224.383194 0.958862 8 142.148193 254.510834 248.985886 374.443878
003050,0.790523 2 404.888947 257.965210 473.077332 340.345856 0.722905 16 291.088196 86.589905 314.007599 105.461555 0.638883 16 434.487518 95.617126 462.214294 113.394783 0.635327 16 129.234497 151.761200 238.586746 228.418884 0.530528 16 136.193573 149.511200 196.071869 189.216202
003052,0.985387 6 110.996056 57.675514 259.663818 112.051605 0.984429 6 -0.052586 51.761833 210.422058 167.658066 0.991457 14 156.825943 98.801338 251.304321 332.875702 0.994538 14 0.705380 48.324818 118.736534 331.722076 0.995266 14 259.091095 47.159420 314.919098 196.031265 0.967392 14 226.626938 199.627441 277.453247 333.695953
003055,0.989739 6 168.003113 122.266045 345.867554 175.819000
003059,0.549467 18 189.010941 105.821075 260.223083 210.315155 0.629321 18 192.489624 120.852631 251.832397 206.019028
003060,0.001000 0 0.000000 0.000000 1.000000 1.000000
003062,0.684566 15 3.977478 1.278866 394.359772 373.586243 0.607774 15 1.976274 0.973932 194.813431 372.881317 0.701357 15 1.643941 0.876557 187.097336 372.865753
003067,0.975724 4 195.045944 65.009148 263.756683 266.019226 0.974170 4 272.218170 63.466900 344.233154 270.263733 0.961242 4 112.458527 69.954308 183.158936 268.284058 0.949658 4 336.627991 68.485924 404.418610 272.070343 0.618158 14 119.481621 198.383865 172.928391 267.710083 0.919796 4 61.903999 69.403915 122.755470 262.070190
003068,0.503917 9 65.317932 91.871368 374.406891 324.422302 0.637627 9 70.871605 92.067535 370.982056 322.350525
003069,0.001000 0 0.000000 0.000000 1.000000 1.000000
003070,0.985666 6 378.193542 171.088486 445.433929 241.018112 0.981829 6 80.580360 165.100235 194.958801 223.245300 0.941322 6 0.956571 163.514252 38.727440 219.479614 0.987579 6 100.077637 171.523468 330.914551 350.481842 0.995200 14 316.157684 157.302856 409.910034 373.349335
003071,0.960280 4 134.728882 11.069075 219.653259 472.036835 0.908697 4 132.932816 111.517105 222.242126 471.350586
003073,0.690089 14 149.881042 114.609047 173.839401 133.069244 0.933971 3 1.640111 0.485161 231.381912 157.721802
003075,0.557318 14 48.639282 4.813246 138.773758 238.902267 0.662760 1 187.480972 131.613983 292.752899 424.646484 0.949940 14 26.422647 9.244576 136.084274 338.304504 0.913719 1 2.755176 118.566467 124.262856 409.983093 0.526765 14 40.073864 5.970582 137.922379 265.507233 0.522832 14 26.950476 6.963536 136.367142 265.501312 0.994779 14 104.874062 39.281219 251.183594 422.918762 0.719734 1 5.679172 103.732285 292.922516 422.640381
003076,0.971531 4 161.607788 188.232986 181.391495 248.339920 0.973845 4 136.079956 46.052677 158.302719 133.324203 0.951288 4 162.018661 269.645569 181.737839 322.546356 0.850953 4 209.290405 44.716824 232.256775 104.317444 0.881167 4 204.588913 270.545166 225.563385 323.124023 0.940603 4 137.472656 188.243652 158.064102 249.188248 0.909108 4 88.832962 186.610977 110.744980 241.145721 0.712998 4 139.048386 275.126160 156.171448 322.665222 0.651248 4 199.413773 44.754894 221.095322 119.513977 0.965252 4 160.321350 46.169762 184.692734 134.870132 0.914373 4 205.906464 188.297531 227.166763 245.568649 0.897097 4 181.761276 270.236084 202.638840 321.946991 0.916743 4 46.118271 190.396164 64.446243 243.478775 0.951007 4 115.130814 186.225616 133.426819 246.238113 0.831419 4 206.765610 45.241722 231.068390 125.280647 0.966301 4 111.310600 42.547913 134.435776 134.203354 0.962151 4 85.982323 39.955200 110.313690 134.760803 0.678063 4 116.619736 275.797424 133.840118 323.500885 0.687374 4 42.106903 36.970913 79.123489 136.256210 0.890946 4 235.824615 43.528702 256.812073 101.564316 0.691367 4 64.986771 40.151001 89.072311 134.161148 0.952542 4 182.255188 189.287170 204.695389 248.044266 0.655945 4 187.735657 44.457291 209.887039 116.424751 0.966423 4 185.173843 45.806778 208.869965 135.638947
003079,0.590792 14 303.717560 165.540466 401.377808 246.391983 0.933110 14 289.763763 106.369324 421.932770 247.909805 0.598988 14 270.645569 157.663086 403.904968 250.574265 0.535188 14 346.019196 105.447861 422.008270 231.669418 0.836520 14 269.096802 105.586143 421.482513 248.973755
003080,0.974919 7 3.433660 76.814507 319.832855 324.429382 0.711530 7 134.802475 75.475113 322.836212 324.478455
003081,0.751342 1 3.082320 161.099594 280.221222 374.797150 0.684517 1 2.204493 161.457123 279.475677 375.755798 0.888264 14 90.266884 50.179382 348.853088 345.371643 0.868968 14 89.531166 49.784660 348.895081 373.880493
003084,0.846644 12 184.195633 147.070541 250.473465 246.267685 0.988882 14 455.361298 172.107452 488.329773 225.237305 0.984220 14 411.416779 163.596573 433.674103 222.326630 0.975299 14 89.884888 149.854706 115.171219 221.416473 0.994122 14 220.447617 107.653053 261.725555 205.648361 0.985920 14 60.231915 153.827148 87.805290 218.353806 0.987850 14 135.977356 150.378387 172.900650 219.984741 0.913365 14 91.011253 150.188751 112.471474 209.330856 0.985786 14 356.817932 163.621353 383.950562 220.988358 0.959167 12 182.193634 146.510056 337.122803 248.713593
003087,0.717615 16 366.425842 91.083008 397.724426 107.163406 0.764035 16 189.560074 53.404507 378.661926 233.900986 0.786684 16 390.194702 88.015236 431.737061 109.305138
003091,0.980900 14 18.319830 166.147202 183.249100 500.604523 0.691501 14 17.586668 2.234921 245.081940 499.012939 0.925887 14 133.192825 1.920685 247.210464 498.848450
003095,0.001000 0 0.000000 0.000000 1.000000 1.000000
003096,0.001000 0 0.000000 0.000000 1.000000 1.000000
003097,0.649801 18 20.395367 49.240707 250.242477 246.517670 0.964137 18 25.390688 49.005188 431.914764 247.294098
003099,0.817177 14 381.036804 90.668579 440.635742 334.723694 0.623631 8 366.725983 17.936440 432.966064 154.189865 0.885903 8 2.947211 2.083775 287.718109 373.549133 0.534648 17 2.018318 1.582693 286.159210 373.386383
003101,0.911497 6 257.994232 165.322174 286.038879 190.894806 0.849509 5 1.150072 1.704894 255.617645 303.166077 0.760145 5 0.929743 16.675629 204.888031 303.358521 0.663665 5 198.941223 53.376461 257.104736 212.324036
003104,0.995371 14 52.455738 68.435158 142.894302 370.422821
003109,0.986175 6 203.846893 158.815918 353.762573 253.851669
003111,0.914475 3 348.594818 177.740952 442.840485 237.555115 0.504330 3 132.138199 42.384903 279.646423 248.058777 0.809316 3 129.035843 16.816334 394.606934 255.842728 0.571338 3 106.916771 15.678216 437.241089 258.195862
003113,0.582770 8 284.410248 168.424210 414.250916 269.527374 0.899696 19 66.065323 99.708046 237.491501 240.184891 0.763541 19 86.988358 61.042645 162.702866 102.705124
003114,0.529234 11 133.043137 33.646626 316.647919 227.176483
003115,0.754118 8 194.677505 132.026978 250.647186 208.234726 0.623097 8 152.256271 131.423386 246.650681 218.872681 0.832111 10 76.211838 219.461960 244.446335 346.974274 0.924718 8 150.869431 130.675186 206.905838 219.960297 0.995242 14 35.837666 53.419804 117.345901 247.080353 0.655263 4 472.791931 207.812820 491.593689 252.060242 0.991613 14 288.798218 102.405533 456.970337 370.926971
003119,0.942569 7 0.901878 6.613779 455.099854 398.900024
003123,0.705228 14 22.280951 130.044159 109.480499 313.930145 0.712593 14 235.098923 96.993294 294.347504 189.602585 0.981990 14 102.778915 81.257469 152.080856 155.810577 0.670034 14 101.711426 81.383377 153.679306 196.448929 0.773434 14 375.473022 107.601311 450.632263 299.049164 0.991119 14 316.256653 161.657333 381.260925 279.778534 0.986886 14 267.349518 167.380280 320.837341 250.398178 0.608343 14 268.622589 166.617493 325.577484 298.829590 0.965836 14 375.730682 107.781128 445.675720 247.466064 0.987426 14 169.848602 159.706345 218.632660 247.651337 0.970983 14 196.667984 99.375038 231.497864 178.454559 0.626949 14 373.934326 108.587570 460.123962 361.739838 0.882393 14 341.576813 107.892059 381.218781 254.879440 0.980604 14 229.206497 96.511490 293.887665 210.550125 0.953578 14 293.940582 110.747864 343.608582 189.305176 0.972500 14 122.310616 158.949631 166.767105 262.445221 0.857974 14 90.091469 122.572906 139.674072 276.099915 0.991770 14 214.741165 158.386719 265.587189 248.785263 0.899817 14 20.895712 106.289215 144.278671 315.283813 0.918382 14 341.711639 108.154221 380.007263 193.282379 0.970999 10 75.751335 239.863205 451.102570 374.914337 0.939653 14 89.030540 122.161407 152.847977 271.423065 0.636931 8 1.532800 226.111633 70.518631 349.296814 0.986700 14 157.014465 106.237671 200.633377 224.009247 0.949279 14 58.216068 103.265671 94.469521 183.846222 0.615197 14 196.401138 98.786362 232.785538 244.608231 0.803292 14 92.974739 121.498512 138.463120 179.325256
003125,0.823826 11 193.377823 28.916628 500.576141 369.980255
003128,0.983212 6 154.800964 99.855400 259.196198 148.741516
003130,0.878925 1 20.327478 214.168121 203.605057 428.231842 0.944735 1 2.348531 200.461411 202.313568 427.981689
003131,0.952841 3 335.397949 164.342087 410.085846 242.998489
003132,0.525383 4 248.798096 90.012253 279.544922 129.864838 0.964377 14 29.240417 61.506054 152.844757 274.766205 0.970381 14 0.702485 61.075565 153.929718 274.628632 0.699596 4 246.231522 90.022987 281.330841 146.473190 0.983500 14 135.942505 14.652676 396.844391 266.945099
003136,0.711795 19 158.426437 50.568577 318.675415 235.411743 0.683615 14 17.082409 1.755495 302.024963 342.818756 0.759752 14 1.679584 3.037602 400.505951 351.101593 0.570694 14 268.510162 3.952838 401.243164 350.925690
003139,0.941645 14 178.484406 20.275991 211.391205 97.935463 0.948421 14 123.488098 1.065737 149.131866 51.387817 0.817161 14 48.632389 0.937801 71.088402 61.021076 0.850457 8 259.770416 32.876232 337.235535 124.416748 0.890688 8 345.588562 47.227444 402.684387 178.848221 0.964591 14 88.782448 8.010158 148.505096 96.051941 0.977598 14 357.531616 28.166037 390.409821 79.615578 0.972817 14 209.815201 11.259492 256.021484 72.132301 0.990117 14 13.022870 79.084534 192.584778 374.707947 0.638698 14 91.429382 7.993254 146.301453 72.171989 0.985617 14 152.163345 65.528122 404.724609 374.260071
003141,0.799416 8 279.330963 188.039780 362.751251 374.663818 0.814617 8 313.222382 187.124939 362.179901 354.121582 0.593062 8 58.269268 180.944443 118.070175 268.686340 0.835094 8 259.487457 163.561905 312.184082 230.338943 0.931209 4 151.588135 196.875259 170.428879 257.551117 0.714488 8 105.422600 165.128174 144.048996 226.337097 0.948498 8 3.011510 211.359009 240.068695 374.752960 0.907518 10 75.236725 158.561005 323.410583 374.175018 0.617297 10 72.456390 205.392838 322.155670 348.989990 0.537348 8 321.957428 217.259598 397.541504 374.305756 0.559468 10 76.198395 217.318146 323.140381 375.212799
003143,0.981526 6 27.542099 69.565956 484.574249 246.515640
003144,0.968541 0 62.172173 53.179070 457.382965 148.396179
